# Diagrama Pseudobinario CaO-SrO (Optimizado PARROT)
# columna x: X(SR)   columna y: T
# frontera = numero de linea continua
# fases: E = aparece o desaparece / F0 = fijada en cantidad cero
# CALCULADO = frontera obtenida por tangente comun (no exportada del MAP)
frontera,fases,X(SR),T
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4846708764,669.6417
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4848605784,667.8815
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4850486852,666.1213
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4852352045,664.3611
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4854201437,662.6009
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4856035103,660.8407
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4857853118,659.0805
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4859655556,657.3203
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4861442491,655.5601
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4863213996,653.7999
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4864970145,652.0397
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4866711012,650.2795
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4868436667,648.5193
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4870147185,646.7591
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4871842637,644.9989
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4873523095,643.2387
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4875188631,641.4785
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4876839316,639.7183
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4878475221,637.9581
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4880096418,636.1979
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4881702976,634.4377
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4883294966,632.6775
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4884872459,630.9174
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4886435524,629.1572
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4887984230,627.3970
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4889518649,625.6368
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4891038848,623.8766
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4892544898,622.1164
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4894036866,620.3562
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4895514822,618.5960
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4896978833,616.8358
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4898428970,615.0756
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4899865299,613.3154
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4901287889,611.5552
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4902696807,609.7950
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4904092121,608.0348
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4905473900,606.2746
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4906842209,604.5144
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4908197117,602.7542
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4909538690,600.9940
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4910866996,599.2338
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4912182101,597.4736
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4913484072,595.7134
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4914772976,593.9532
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4916048878,592.1930
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4917311846,590.4328
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4918561946,588.6726
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4919799243,586.9124
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4921023805,585.1522
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4922235696,583.3920
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4923434983,581.6318
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4924621732,579.8716
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4925796007,578.1114
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4926957876,576.3512
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4928107403,574.5910
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4929244654,572.8308
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4930369694,571.0706
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4931482589,569.3104
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4932583405,567.5502
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4933672205,565.7900
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4934749057,564.0298
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4935814024,562.2696
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4936867172,560.5094
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4937908566,558.7492
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4938938271,556.9890
37,CALCULADO E:HALITE#1 + E:HALITE#2 (laguna de miscibilidad),0.4939956353,555.2288
