# CaO-SrO Pseudobinary Diagram (PARROT Optimized)
# column x: X(SR)   column y: T
# boundary = number of the continuous line
# phases: E = appears or disappears / F0 = fixed at zero amount
# CALCULATED = boundary obtained by common tangent (not exported from the MAP)
boundary,phases,X(SR),T
13,E:LIQUID + F0:HALITE#1,0.33,3109.7123935
13,E:LIQUID + F0:HALITE#1,0.330025,3109.6925623
13,E:LIQUID + F0:HALITE#1,0.355,3088.2743152
13,E:LIQUID + F0:HALITE#1,0.3675,3076.2250455
13,E:LIQUID + F0:HALITE#1,0.38,3063.1721378
13,E:LIQUID + F0:HALITE#1,0.3925,3049.0233547
13,E:LIQUID + F0:HALITE#1,0.405,3033.6850054
13,E:LIQUID + F0:HALITE#1,0.4175,3017.0646832
13,E:LIQUID + F0:HALITE#1,0.43,2999.0748641
13,E:LIQUID + F0:HALITE#1,0.4425,2979.6373845
13,E:LIQUID + F0:HALITE#1,0.455,2958.6886571
13,E:LIQUID + F0:HALITE#1,0.4675,2936.1852691
13,E:LIQUID + F0:HALITE#1,0.47375,2924.3438669
13,E:LIQUID + F0:HALITE#1,0.48,2912.1093556
13,E:LIQUID + F0:HALITE#1,0.48625,2899.4842093
13,E:LIQUID + F0:HALITE#1,0.4925,2886.4729449
13,E:LIQUID + F0:HALITE#1,0.49363636375,2884.0662578
13,E:LIQUID + F0:HALITE#1,0.49590909125,2879.2154169
13,E:LIQUID + F0:HALITE#1,0.49632231447,2878.3281026
13,E:LIQUID + F0:HALITE#1,0.49714876092,2876.5485633
13,E:LIQUID + F0:HALITE#1,0.49880165381,2872.9699149
13,E:LIQUID + F0:HALITE#1,0.49910217982,2872.3164586
13,E:LIQUID + F0:HALITE#1,0.49970323184,2871.0069768
13,E:LIQUID + F0:HALITE#1,0.49981251404,2870.7685217
13,E:LIQUID + F0:HALITE#1,0.49983238353,2870.7251541
13,E:LIQUID + F0:HALITE#1,0.49987212252,2870.6384077
13,E:LIQUID + F0:HALITE#1,0.49995160049,2870.4648701
13,E:LIQUID + F0:HALITE#1,0.49996605103,2870.4333113
13,E:LIQUID + F0:HALITE#1,0.49999495211,2870.370188
13,E:LIQUID + F0:HALITE#1,0.50000005171,2870.3593203
13,E:LIQUID + F0:HALITE#1,0.50000005171,2870.3593203
14,E:LIQUID + F0:HALITE#1,0.49,2891.7234098
14,E:LIQUID + F0:HALITE#1,0.489975,2891.7756061
14,E:LIQUID + F0:HALITE#1,0.48373125,2904.618892
14,E:LIQUID + F0:HALITE#1,0.4774875,2917.0747671
14,E:LIQUID + F0:HALITE#1,0.47124375,2929.1395526
14,E:LIQUID + F0:HALITE#1,0.45875625,2952.0911366
14,E:LIQUID + F0:HALITE#1,0.44626875,2973.4829006
14,E:LIQUID + F0:HALITE#1,0.43378125,2993.3509955
14,E:LIQUID + F0:HALITE#1,0.42129375,3011.7533367
14,E:LIQUID + F0:HALITE#1,0.40880625,3028.7640274
14,E:LIQUID + F0:HALITE#1,0.39631875,3044.4680038
14,E:LIQUID + F0:HALITE#1,0.38383125,3058.9563336
14,E:LIQUID + F0:HALITE#1,0.37134375,3072.3223635
14,E:LIQUID + F0:HALITE#1,0.34636875,3096.0552357
14,E:LIQUID + F0:HALITE#1,0.32136875,3116.3834321
14,E:LIQUID + F0:HALITE#1,0.29636875,3133.8977476
14,E:LIQUID + F0:HALITE#1,0.28386875,3141.7651368
14,E:LIQUID + F0:HALITE#1,0.27136875,3149.1146855
14,E:LIQUID + F0:HALITE#1,0.25886875,3155.9949452
14,E:LIQUID + F0:HALITE#1,0.23386875,3168.5111201
14,E:LIQUID + F0:HALITE#1,0.22136875,3174.214057
14,E:LIQUID + F0:HALITE#1,0.19636875,3184.6352276
14,E:LIQUID + F0:HALITE#1,0.17136875,3193.8497283
14,E:LIQUID + F0:HALITE#1,0.15886875,3198.025956
14,E:LIQUID + F0:HALITE#1,0.14636875,3201.9170987
14,E:LIQUID + F0:HALITE#1,0.13386875,3205.5194994
14,E:LIQUID + F0:HALITE#1,0.10886875,3211.8237051
14,E:LIQUID + F0:HALITE#1,0.08386875,3216.8341429
14,E:LIQUID + F0:HALITE#1,0.07136875,3218.8075906
14,E:LIQUID + F0:HALITE#1,0.05886875,3220.3964355
14,E:LIQUID + F0:HALITE#1,0.04636875,3221.5756166
14,E:LIQUID + F0:HALITE#1,0.03386875,3222.2440041
14,E:LIQUID + F0:HALITE#1,0.00886875,3222.3098431
14,E:LIQUID + F0:HALITE#1,0.00261875,3222.0123526
14,E:LIQUID + F0:HALITE#1,0.00105625,3221.9981549
14,E:LIQUID + F0:HALITE#1,0.00027500000001,3221.9478259
14,E:LIQUID + F0:HALITE#1,7.9687500011e-05,3221.9349218
14,E:LIQUID + F0:HALITE#1,3.0859375011e-05,3221.9316756
14,E:LIQUID + F0:HALITE#1,6.4453125109e-06,3221.9300495
14,E:LIQUID + F0:HALITE#1,3.4179688585e-07,3221.9296427
14,E:LIQUID + F0:HALITE#1,1.5106202257e-07,3221.9296299
14,E:LIQUID + F0:HALITE#1,5.5694590931e-08,3221.9296236
14,E:LIQUID + F0:HALITE#1,8.0108751107e-09,3221.9296204
14,E:LIQUID + F0:HALITE#1,8.0108751107e-09,3221.9296204
15,E:LIQUID + F0:HALITE#1,0.49,2891.7234098
15,E:LIQUID + F0:HALITE#1,0.490025,2891.6712074
15,E:LIQUID + F0:HALITE#1,0.49229545477,2886.9048163
15,E:LIQUID + F0:HALITE#1,0.49683636432,2877.2219976
15,E:LIQUID + F0:HALITE#1,0.49766198432,2875.4401808
15,E:LIQUID + F0:HALITE#1,0.49931322432,2871.8570565
15,E:LIQUID + F0:HALITE#1,0.4996134498,2871.2027978
15,E:LIQUID + F0:HALITE#1,0.49966803626,2871.08375
15,E:LIQUID + F0:HALITE#1,0.49977720917,2870.8455697
15,E:LIQUID + F0:HALITE#1,0.499995555,2870.3688711
15,E:LIQUID + F0:HALITE#1,0.49999916402,2870.360988
15,E:LIQUID + F0:HALITE#1,0.49999982021,2870.3595547
15,E:LIQUID + F0:HALITE#1,0.49999993952,2870.3592941
15,E:LIQUID + F0:HALITE#1,0.49999993952,2870.3592941
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0039628281,555.2288
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0040344659,556.9890
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0041069942,558.7492
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0041804190,560.5094
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0042547459,562.2696
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0043299808,564.0298
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0044061295,565.7900
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0044831976,567.5502
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0045611912,569.3104
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0046401159,571.0706
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0047199776,572.8308
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0048007822,574.5910
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0048825354,576.3512
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0049652431,578.1114
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0050489112,579.8716
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0051335455,581.6318
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0052191519,583.3920
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0053057363,585.1522
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0053933045,586.9124
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0054818626,588.6726
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0055714164,590.4328
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0056619718,592.1930
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0057535347,593.9532
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0058461112,595.7134
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0059397072,597.4736
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0060343287,599.2338
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0061299817,600.9940
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0062266721,602.7542
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0063244060,604.5144
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0064231894,606.2746
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0065230284,608.0348
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0066239291,609.7950
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0067258974,611.5552
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0068289397,613.3154
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0069330618,615.0756
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0070382701,616.8358
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0071445706,618.5960
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0072519695,620.3562
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0073604730,622.1164
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0074700873,623.8766
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0075808186,625.6368
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0076926733,627.3970
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0078056575,629.1572
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0079197775,630.9174
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0080350397,632.6775
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0081514505,634.4377
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0082690161,636.1979
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0083877429,637.9581
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0085076374,639.7183
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0086287060,641.4785
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0087509552,643.2387
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0088743914,644.9989
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0089990211,646.7591
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0091248509,648.5193
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0092518874,650.2795
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0093801371,652.0397
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0095096067,653.7999
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0096403028,655.5601
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0097722320,657.3203
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0099054012,659.0805
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0100398170,660.8407
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0101754862,662.6009
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0103124156,664.3611
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0104506121,666.1213
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0105900825,667.8815
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0107308338,669.6417
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0108728728,671.4019
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0110162065,673.1621
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0111608421,674.9223
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0113067864,676.6825
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0114540466,678.4427
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0116026298,680.2029
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0117525432,681.9631
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0119037939,683.7233
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0120563893,685.4835
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0122103366,687.2437
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0123656432,689.0039
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0125223163,690.7641
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0126803634,692.5243
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0128397919,694.2845
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0130006095,696.0447
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0131628235,697.8049
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0133264416,699.5651
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0134914715,701.3253
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0136579208,703.0855
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0138257972,704.8457
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0139951085,706.6059
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0141658627,708.3661
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0143380674,710.1263
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0145117308,711.8865
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0146868608,713.6467
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0148634654,715.4069
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0150415527,717.1671
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0152211310,718.9273
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0154022083,720.6875
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0155847930,722.4477
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0157688934,724.2079
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0159545179,725.9681
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0161416749,727.7283
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0163303730,729.4885
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0165206207,731.2487
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0167124267,733.0089
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0169057997,734.7691
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0171007484,736.5293
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0172972817,738.2895
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0174954084,740.0497
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0176951376,741.8099
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0178964783,743.5701
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0180994397,745.3303
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0183040308,747.0905
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0185102610,748.8507
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0187181395,750.6109
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0189276759,752.3711
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0191388797,754.1313
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0193517602,755.8915
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0195663273,757.6517
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0197825907,759.4119
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0200005601,761.1721
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0202202456,762.9323
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0204416569,764.6925
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0206648043,766.4526
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0208896979,768.2128
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0211163480,769.9730
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0213447648,771.7332
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0215749589,773.4934
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0218069407,775.2536
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0220407209,777.0138
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0222763101,778.7740
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0225137194,780.5342
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0227529594,782.2944
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0229940414,784.0546
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0232369763,785.8148
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0234817756,787.5750
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0237284504,789.3352
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0239770122,791.0954
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0242274727,792.8556
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0244798435,794.6158
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0247341365,796.3760
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0249903634,798.1362
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0252485363,799.8964
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0255086676,801.6566
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0257707693,803.4168
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0260348538,805.1770
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0263009339,806.9372
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0265690220,808.6974
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0268391310,810.4576
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0271112739,812.2178
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0273854637,813.9780
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0276617136,815.7382
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0279400369,817.4984
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0282204473,819.2586
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0285029581,821.0188
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0287875835,822.7790
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0290743371,824.5392
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0293632332,826.2994
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0296542861,828.0596
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0299475100,829.8198
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0302429197,831.5800
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0305405298,833.3402
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0308403554,835.1004
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0311424114,836.8606
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0314467131,838.6208
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0317532761,840.3810
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0320621159,842.1412
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0323732483,843.9014
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0326866894,845.6616
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0330024554,847.4218
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0333205626,849.1820
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0336410278,850.9422
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0339638675,852.7024
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0342890990,854.4626
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0346167393,856.2228
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0349468060,857.9830
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0352793167,859.7432
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0356142893,861.5034
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0359517419,863.2636
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0362916928,865.0238
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0366341608,866.7840
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0369791645,868.5442
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0373267230,870.3044
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0376768557,872.0646
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0380295823,873.8248
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0383849223,875.5850
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0387428962,877.3452
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0391035243,879.1054
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0394668270,880.8656
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0398328257,882.6258
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0402015414,884.3860
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0405729957,886.1462
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0409472104,887.9064
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0413242078,889.6666
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0417040102,891.4268
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0420866405,893.1870
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0424721219,894.9472
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0428604777,896.7074
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0432517319,898.4676
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0436459087,900.2277
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0440430324,901.9879
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0444431282,903.7481
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0448462210,905.5083
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0452523368,907.2685
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0456615015,909.0287
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0460737416,910.7889
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0464890840,912.5491
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0469075560,914.3093
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0473291853,916.0695
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0477540000,917.8297
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0481820287,919.5899
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0486133008,921.3501
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0490478454,923.1103
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0494856928,924.8705
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0499268735,926.6307
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0503714186,928.3909
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0508193595,930.1511
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0512707284,931.9113
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0517255579,933.6715
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0521838815,935.4317
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0526457325,937.1919
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0531111455,938.9521
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0535801556,940.7123
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0540527981,942.4725
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0545291095,944.2327
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0550091265,945.9929
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0554928867,947.7531
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0559804285,949.5133
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0564717906,951.2735
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0569670128,953.0337
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0574661353,954.7939
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0579691996,956.5541
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0584762476,958.3143
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0589873220,960.0745
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0595024661,961.8347
